,Unnamed: 0,Elapsed Time,Date,System UTC Time,Time,Groundspeed,Airspeed(Ind),Airspeed(True),Fuel Weight,Gross Weight,Fuel Flow-[0],Fuel Flow-[1],Fuel Pressure-[0],Fuel Pressure-[1],Oil Pressure-[0],Oil Pressure-[1],Oil Temp,Engine Temp-[0],Engine Temp-[1],Engine Torque (N1),Engine Torque (N2),Engine speeds (N1)-[0],Engine speeds (N1)-[1],Engine speeds (N2)-[0],Engine speeds (N2)-[1],Engine speeds (NP2)-[0],Engine speeds (NP2)-[1],Engine speeds (NP1)-[0],Engine speeds (NP1)-[1],Rotor RPM-[0],Rotor RPM Value-[0],Rotor RPM Value-[1],Rotor Torque-[0],T5 Temp ITT-[0],T5 Temp ITT-[1],Unnamed: 34,image_path
56,5585,984.583,01/01/2022,18:46:53.3,1067.814 ,203.757 ,103,203.757 ,913.999 ,9106.892 ,0.057 ,0.057 ,30.000 ,30.000 ,111.680 ,111.680 ,32.000 ,1023.441 ,1023.441 ,0.000 ,0.000 ,88.947 ,88.947 ,99.746 ,99.746 ,106.728 ,106.728 ,106.728 ,106.728 ,106.728 ,32.694 ,192.318 ,33.150 ,550.801 ,550.801 ,,102_2022-01-01 13-30-31.mp4.jpeg
57,5588,985.129,01/01/2022,18:46:53.9,1068.359 ,204.014 ,103,204.014 ,913.999 ,9106.892 ,0.058 ,0.058 ,30.000 ,30.000 ,111.790 ,111.790 ,32.000 ,1028.898 ,1028.898 ,0.000 ,0.000 ,89.299 ,89.299 ,99.751 ,99.751 ,106.733 ,106.733 ,106.733 ,106.733 ,106.733 ,32.695 ,192.326 ,34.243 ,553.832 ,553.832 ,,104_2022-01-01 13-30-31.mp4.jpeg
58,5590,985.485,01/01/2022,18:46:54.3,1068.716 ,204.224 ,103,204.224 ,913.999 ,9106.892 ,0.059 ,0.059 ,30.000 ,30.000 ,111.864 ,111.864 ,32.000 ,1032.601 ,1032.601 ,0.000 ,0.000 ,89.534 ,89.534 ,99.748 ,99.748 ,106.730 ,106.730 ,106.730 ,106.730 ,106.730 ,32.695 ,192.321 ,34.968 ,555.889 ,555.889 ,,105_2022-01-01 13-30-31.mp4.jpeg
59,5592,985.840,01/01/2022,18:46:54.6,1069.070 ,204.467 ,103,204.467 ,913.999 ,9106.892 ,0.059 ,0.059 ,30.000 ,30.000 ,111.938 ,111.938 ,32.000 ,1036.373 ,1036.373 ,0.000 ,0.000 ,89.770 ,89.770 ,99.747 ,99.747 ,106.729 ,106.729 ,106.729 ,106.729 ,106.729 ,32.694 ,192.320 ,35.702 ,557.985 ,557.985 ,,106_2022-01-01 13-30-31.mp4.jpeg
60,5596,986.549,01/01/2022,18:46:55.3,1069.779 ,205.040 ,104,205.040 ,913.999 ,9106.892 ,0.061 ,0.061 ,30.000 ,30.000 ,112.077 ,112.077 ,32.000 ,1043.701 ,1043.701 ,0.000 ,0.000 ,90.217 ,90.217 ,99.764 ,99.764 ,106.748 ,106.748 ,106.748 ,106.748 ,106.748 ,32.700 ,192.354 ,37.099 ,562.056 ,562.056 ,,108_2022-01-01 13-30-31.mp4.jpeg
61,5603,987.796,01/01/2022,18:46:56.6,1071.027 ,206.336 ,104,206.336 ,913.999 ,9106.892 ,0.064 ,0.064 ,30.000 ,30.000 ,112.304 ,112.304 ,32.000 ,1056.162 ,1056.162 ,0.000 ,0.000 ,90.950 ,90.950 ,99.772 ,99.772 ,106.756 ,106.756 ,106.756 ,106.756 ,106.756 ,32.702 ,192.367 ,39.538 ,568.979 ,568.979 ,,112_2022-01-01 13-30-31.mp4.jpeg
62,5605,988.139,01/01/2022,18:46:56.9,1071.370 ,206.751 ,104,206.751 ,913.999 ,9106.892 ,0.064 ,0.064 ,30.000 ,30.000 ,112.366 ,112.366 ,32.000 ,1059.692 ,1059.692 ,0.000 ,0.000 ,91.153 ,91.153 ,99.769 ,99.769 ,106.753 ,106.753 ,106.753 ,106.753 ,106.753 ,32.702 ,192.362 ,40.211 ,570.940 ,570.940 ,,113_2022-01-01 13-30-31.mp4.jpeg
63,5607,988.486,01/01/2022,18:46:57.3,1071.717 ,207.196 ,105,207.196 ,913.999 ,9106.892 ,0.065 ,0.065 ,30.000 ,30.000 ,112.428 ,112.428 ,32.000 ,1063.236 ,1063.236 ,0.000 ,0.000 ,91.353 ,91.353 ,99.778 ,99.778 ,106.763 ,106.763 ,106.763 ,106.763 ,106.763 ,32.705 ,192.381 ,40.872 ,572.909 ,572.909 ,,114_2022-01-01 13-30-31.mp4.jpeg
64,5609,988.836,01/01/2022,18:46:57.6,1072.066 ,207.665 ,105,207.665 ,913.999 ,9106.892 ,0.066 ,0.066 ,30.000 ,30.000 ,112.485 ,112.485 ,32.000 ,1066.571 ,1066.571 ,0.000 ,0.000 ,91.537 ,91.537 ,99.795 ,99.795 ,106.780 ,106.780 ,106.780 ,106.780 ,106.780 ,32.710 ,192.413 ,41.497 ,574.762 ,574.762 ,,115_2022-01-01 13-30-31.mp4.jpeg
65,5613,989.543,01/01/2022,18:46:58.3,1072.774 ,208.684 ,105,208.684 ,913.999 ,9106.892 ,0.067 ,0.067 ,30.000 ,30.000 ,112.584 ,112.584 ,32.000 ,1072.586 ,1072.586 ,0.000 ,0.000 ,91.861 ,91.861 ,99.822 ,99.822 ,106.810 ,106.810 ,106.810 ,106.810 ,106.810 ,32.719 ,192.465 ,42.643 ,578.103 ,578.103 ,,117_2022-01-01 13-30-31.mp4.jpeg
66,5622,991.125,01/01/2022,18:46:59.9,1074.355 ,211.255 ,106,211.255 ,913.999 ,9106.892 ,0.071 ,0.071 ,30.000 ,30.000 ,112.822 ,112.822 ,32.000 ,1087.095 ,1087.095 ,0.000 ,0.000 ,92.640 ,92.640 ,99.809 ,99.809 ,106.796 ,106.796 ,106.796 ,106.796 ,106.796 ,32.715 ,192.441 ,45.453 ,586.164 ,586.164 ,,122_2022-01-01 13-30-31.mp4.jpeg
67,5626,991.825,01/01/2022,18:47:00.6,1075.056 ,212.501 ,107,212.501 ,913.999 ,9106.892 ,0.072 ,0.072 ,30.000 ,30.000 ,112.909 ,112.909 ,32.000 ,1092.744 ,1092.744 ,0.000 ,0.000 ,92.924 ,92.924 ,99.841 ,99.841 ,106.830 ,106.830 ,106.830 ,106.830 ,106.830 ,32.725 ,192.502 ,46.515 ,589.302 ,589.302 ,,124_2022-01-01 13-30-31.mp4.jpeg
68,5628,992.174,01/01/2022,18:47:00.9,1075.404 ,213.145 ,107,213.145 ,913.999 ,9106.892 ,0.072 ,0.072 ,30.000 ,30.000 ,112.948 ,112.948 ,32.000 ,1095.350 ,1095.350 ,0.000 ,0.000 ,93.054 ,93.054 ,99.847 ,99.847 ,106.837 ,106.837 ,106.837 ,106.837 ,106.837 ,32.727 ,192.514 ,47.023 ,590.750 ,590.750 ,,125_2022-01-01 13-30-31.mp4.jpeg
69,5630,992.510,01/01/2022,18:47:01.3,1075.741 ,213.781 ,108,213.781 ,913.999 ,9106.892 ,0.073 ,0.073 ,30.000 ,30.000 ,112.988 ,112.988 ,32.000 ,1097.910 ,1097.910 ,0.000 ,0.000 ,93.184 ,93.184 ,99.842 ,99.842 ,106.831 ,106.831 ,106.831 ,106.831 ,106.831 ,32.726 ,192.503 ,47.529 ,592.172 ,592.172 ,,126_2022-01-01 13-30-31.mp4.jpeg
70,5632,992.865,01/01/2022,18:47:01.6,1076.095 ,214.461 ,108,214.461 ,913.999 ,9106.892 ,0.073 ,0.073 ,30.000 ,30.000 ,113.028 ,113.028 ,32.000 ,1100.578 ,1100.578 ,0.000 ,0.000 ,93.317 ,93.317 ,99.858 ,99.858 ,106.848 ,106.848 ,106.848 ,106.848 ,106.848 ,32.731 ,192.536 ,47.992 ,593.655 ,593.655 ,,127_2022-01-01 13-30-31.mp4.jpeg
71,5636,993.560,01/01/2022,18:47:02.3,1076.791 ,215.814 ,109,215.814 ,913.999 ,9106.892 ,0.074 ,0.074 ,30.000 ,30.000 ,113.089 ,113.089 ,32.000 ,1104.801 ,1104.801 ,0.000 ,0.000 ,93.518 ,93.518 ,99.889 ,99.889 ,106.881 ,106.881 ,106.881 ,106.881 ,106.881 ,32.741 ,192.595 ,48.781 ,596.001 ,596.001 ,,129_2022-01-01 13-30-31.mp4.jpeg
72,5645,995.125,01/01/2022,18:47:03.9,1078.355 ,218.826 ,110,218.826 ,913.999 ,9106.892 ,0.074 ,0.074 ,30.000 ,30.000 ,113.111 ,113.111 ,32.000 ,1107.302 ,1107.302 ,0.000 ,0.000 ,93.589 ,93.589 ,100.070 ,100.070 ,107.075 ,107.075 ,107.075 ,107.075 ,107.075 ,32.801 ,192.947 ,48.955 ,597.390 ,597.390 ,,134_2022-01-01 13-30-31.mp4.jpeg
73,5649,995.822,01/01/2022,18:47:04.6,1079.053 ,220.075 ,111,220.075 ,913.999 ,9106.892 ,0.074 ,0.074 ,30.000 ,30.000 ,113.067 ,113.067 ,32.000 ,1104.723 ,1104.723 ,0.000 ,0.000 ,93.444 ,93.444 ,100.131 ,100.131 ,107.140 ,107.140 ,107.140 ,107.140 ,107.140 ,32.820 ,193.062 ,48.424 ,595.957 ,595.957 ,,136_2022-01-01 13-30-31.mp4.jpeg
74,5651,996.174,01/01/2022,18:47:04.9,1079.404 ,220.678 ,111,220.678 ,913.999 ,9106.892 ,0.074 ,0.074 ,30.000 ,30.000 ,113.045 ,113.045 ,32.000 ,1103.276 ,1103.276 ,0.000 ,0.000 ,93.369 ,93.369 ,100.153 ,100.153 ,107.163 ,107.163 ,107.163 ,107.163 ,107.163 ,32.828 ,193.105 ,48.130 ,595.153 ,595.153 ,,137_2022-01-01 13-30-31.mp4.jpeg
75,5653,996.522,01/01/2022,18:47:05.3,1079.753 ,221.254 ,111,221.254 ,913.999 ,9106.892 ,0.073 ,0.073 ,30.000 ,30.000 ,113.019 ,113.019 ,32.000 ,1101.664 ,1101.664 ,0.000 ,0.000 ,93.285 ,93.285 ,100.177 ,100.177 ,107.190 ,107.190 ,107.190 ,107.190 ,107.190 ,32.836 ,193.152 ,47.807 ,594.258 ,594.258 ,,138_2022-01-01 13-30-31.mp4.jpeg
76,5655,996.872,01/01/2022,18:47:05.6,1080.103 ,221.811 ,112,221.811 ,913.999 ,9106.892 ,0.073 ,0.073 ,30.000 ,30.000 ,112.993 ,112.993 ,32.000 ,1099.969 ,1099.969 ,0.000 ,0.000 ,93.198 ,93.198 ,100.192 ,100.192 ,107.206 ,107.206 ,107.206 ,107.206 ,107.206 ,32.841 ,193.181 ,47.483 ,593.316 ,593.316 ,,139_2022-01-01 13-30-31.mp4.jpeg
77,5659,997.580,01/01/2022,18:47:06.3,1080.811 ,222.852 ,112,222.852 ,913.999 ,9106.892 ,0.072 ,0.072 ,30.000 ,30.000 ,112.918 ,112.918 ,32.000 ,1095.321 ,1095.321 ,0.000 ,0.000 ,92.949 ,92.949 ,100.287 ,100.287 ,107.307 ,107.307 ,107.307 ,107.307 ,107.307 ,32.872 ,193.366 ,46.455 ,590.734 ,590.734 ,,141_2022-01-01 13-30-31.mp4.jpeg
78,5662,998.117,01/01/2022,18:47:06.9,1081.348 ,223.553 ,113,223.552 ,913.999 ,9106.892 ,0.071 ,0.071 ,30.000 ,30.000 ,112.839 ,112.839 ,32.000 ,1090.496 ,1090.496 ,0.000 ,0.000 ,92.689 ,92.689 ,100.365 ,100.365 ,107.391 ,107.391 ,107.391 ,107.391 ,107.391 ,32.898 ,193.517 ,45.464 ,588.053 ,588.053 ,,143_2022-01-01 13-30-31.mp4.jpeg
79,5666,998.823,01/01/2022,18:47:07.6,1082.053 ,224.348 ,113,224.348 ,913.999 ,9106.892 ,0.069 ,0.069 ,30.000 ,30.000 ,112.712 ,112.712 ,32.000 ,1082.767 ,1082.767 ,0.000 ,0.000 ,92.272 ,92.272 ,100.469 ,100.469 ,107.502 ,107.502 ,107.502 ,107.502 ,107.502 ,32.932 ,193.716 ,43.899 ,583.759 ,583.759 ,,145_2022-01-01 13-30-31.mp4.jpeg
80,5668,999.168,01/01/2022,18:47:07.9,1082.399 ,224.686 ,113,224.686 ,913.999 ,9106.892 ,0.068 ,0.068 ,30.000 ,30.000 ,112.641 ,112.641 ,32.000 ,1078.520 ,1078.520 ,0.000 ,0.000 ,92.042 ,92.042 ,100.514 ,100.514 ,107.550 ,107.550 ,107.550 ,107.550 ,107.550 ,32.946 ,193.801 ,43.058 ,581.400 ,581.400 ,,146_2022-01-01 13-30-31.mp4.jpeg
81,5670,999.517,01/01/2022,18:47:08.3,1082.748 ,224.989 ,114,224.989 ,913.999 ,9106.892 ,0.067 ,0.067 ,30.000 ,30.000 ,112.569 ,112.569 ,32.000 ,1074.123 ,1074.123 ,0.000 ,0.000 ,91.804 ,91.804 ,100.543 ,100.543 ,107.582 ,107.582 ,107.582 ,107.582 ,107.582 ,32.956 ,193.857 ,42.221 ,578.957 ,578.957 ,,147_2022-01-01 13-30-31.mp4.jpeg
82,5672,999.862,01/01/2022,18:47:08.6,1083.093 ,225.255 ,114,225.255 ,913.999 ,9106.892 ,0.066 ,0.066 ,30.000 ,30.000 ,112.498 ,112.498 ,32.000 ,1069.888 ,1069.888 ,0.000 ,0.000 ,91.575 ,91.575 ,100.549 ,100.549 ,107.588 ,107.588 ,107.588 ,107.588 ,107.588 ,32.957 ,193.866 ,41.456 ,576.604 ,576.604 ,,148_2022-01-01 13-30-31.mp4.jpeg
83,5676,1000.577,01/01/2022,18:47:09.3,1083.807 ,225.696 ,114,225.696 ,913.999 ,9106.892 ,0.064 ,0.064 ,30.000 ,30.000 ,112.362 ,112.362 ,32.000 ,1061.770 ,1061.770 ,0.000 ,0.000 ,91.134 ,91.134 ,100.546 ,100.546 ,107.584 ,107.584 ,107.584 ,107.584 ,107.584 ,32.956 ,193.860 ,39.938 ,572.094 ,572.094 ,,150_2022-01-01 13-30-31.mp4.jpeg
84,5679,1001.107,01/01/2022,18:47:09.9,1084.337 ,225.930 ,114,225.930 ,913.999 ,9106.892 ,0.063 ,0.063 ,30.000 ,30.000 ,112.264 ,112.264 ,32.000 ,1056.056 ,1056.056 ,0.000 ,0.000 ,90.816 ,90.816 ,100.536 ,100.536 ,107.574 ,107.574 ,107.574 ,107.574 ,107.574 ,32.953 ,193.840 ,38.870 ,568.920 ,568.920 ,,152_2022-01-01 13-30-31.mp4.jpeg
85,5683,1001.840,01/01/2022,18:47:10.6,1085.071 ,226.122 ,115,226.122 ,913.999 ,9106.892 ,0.061 ,0.061 ,30.000 ,30.000 ,112.123 ,112.123 ,32.000 ,1048.123 ,1048.123 ,0.000 ,0.000 ,90.361 ,90.361 ,100.557 ,100.557 ,107.596 ,107.596 ,107.596 ,107.596 ,107.596 ,32.960 ,193.882 ,37.316 ,564.513 ,564.513 ,,154_2022-01-01 13-30-31.mp4.jpeg
86,5687,1002.535,01/01/2022,18:47:11.3,1085.766 ,226.174 ,115,226.174 ,913.999 ,9106.892 ,0.060 ,0.060 ,30.000 ,30.000 ,111.976 ,111.976 ,32.000 ,1040.073 ,1040.073 ,0.000 ,0.000 ,89.884 ,89.884 ,100.577 ,100.577 ,107.617 ,107.617 ,107.617 ,107.617 ,107.617 ,32.966 ,193.919 ,35.830 ,560.041 ,560.041 ,,156_2022-01-01 13-30-31.mp4.jpeg
87,5696,1004.110,01/01/2022,18:47:12.9,1087.341 ,225.848 ,115,225.848 ,913.999 ,9106.892 ,0.056 ,0.056 ,30.000 ,30.000 ,111.665 ,111.665 ,32.000 ,1023.802 ,1023.802 ,0.000 ,0.000 ,88.891 ,88.891 ,100.550 ,100.550 ,107.589 ,107.589 ,107.589 ,107.589 ,107.589 ,32.958 ,193.868 ,32.737 ,551.001 ,551.001 ,,161_2022-01-01 13-30-31.mp4.jpeg
88,5700,1004.809,01/01/2022,18:47:13.6,1088.040 ,225.515 ,115,225.515 ,913.999 ,9106.892 ,0.055 ,0.055 ,30.000 ,30.000 ,111.525 ,111.525 ,32.000 ,1016.857 ,1016.857 ,0.000 ,0.000 ,88.447 ,88.447 ,100.549 ,100.549 ,107.588 ,107.588 ,107.588 ,107.588 ,107.588 ,32.957 ,193.867 ,31.403 ,547.143 ,547.143 ,,163_2022-01-01 13-30-31.mp4.jpeg
89,5702,1005.153,01/01/2022,18:47:13.9,1088.384 ,225.310 ,115,225.310 ,913.999 ,9106.892 ,0.054 ,0.054 ,30.000 ,30.000 ,111.456 ,111.456 ,32.000 ,1013.492 ,1013.492 ,0.000 ,0.000 ,88.227 ,88.227 ,100.548 ,100.548 ,107.586 ,107.586 ,107.586 ,107.586 ,107.586 ,32.957 ,193.864 ,30.762 ,545.273 ,545.273 ,,164_2022-01-01 13-30-31.mp4.jpeg
90,5704,1005.512,01/01/2022,18:47:14.3,1088.743 ,225.068 ,115,225.068 ,913.999 ,9106.892 ,0.053 ,0.053 ,30.000 ,30.000 ,111.383 ,111.383 ,32.000 ,1010.001 ,1010.001 ,0.000 ,0.000 ,87.996 ,87.996 ,100.549 ,100.549 ,107.588 ,107.588 ,107.588 ,107.588 ,107.588 ,32.957 ,193.866 ,30.081 ,543.334 ,543.334 ,,165_2022-01-01 13-30-31.mp4.jpeg
91,5706,1005.873,01/01/2022,18:47:14.6,1089.103 ,224.801 ,114,224.801 ,913.999 ,9106.892 ,0.053 ,0.053 ,30.000 ,30.000 ,111.310 ,111.310 ,32.000 ,1006.562 ,1006.562 ,0.000 ,0.000 ,87.765 ,87.765 ,100.547 ,100.547 ,107.585 ,107.585 ,107.585 ,107.585 ,107.585 ,32.956 ,193.861 ,29.432 ,541.423 ,541.423 ,,166_2022-01-01 13-30-31.mp4.jpeg
92,5710,1006.579,01/01/2022,18:47:15.3,1089.810 ,224.197 ,114,224.197 ,913.999 ,9106.892 ,0.051 ,0.051 ,30.000 ,30.000 ,111.166 ,111.166 ,32.000 ,999.985 ,999.985 ,0.000 ,0.000 ,87.315 ,87.315 ,100.544 ,100.544 ,107.582 ,107.582 ,107.582 ,107.582 ,107.582 ,32.955 ,193.855 ,28.155 ,537.770 ,537.770 ,,168_2022-01-01 13-30-31.mp4.jpeg
93,5713,1007.117,01/01/2022,18:47:15.9,1090.348 ,223.668 ,114,223.668 ,913.999 ,9106.892 ,0.050 ,0.050 ,30.000 ,30.000 ,111.058 ,111.058 ,32.000 ,995.105 ,995.105 ,0.000 ,0.000 ,86.972 ,86.972 ,100.539 ,100.539 ,107.577 ,107.577 ,107.577 ,107.577 ,107.577 ,32.954 ,193.847 ,27.212 ,535.058 ,535.058 ,,170_2022-01-01 13-30-31.mp4.jpeg
94,5717,1007.806,01/01/2022,18:47:16.6,1091.036 ,222.907 ,114,222.907 ,913.999 ,9106.892 ,0.049 ,0.049 ,30.000 ,30.000 ,110.917 ,110.917 ,32.000 ,989.002 ,989.002 ,0.000 ,0.000 ,86.533 ,86.533 ,100.535 ,100.535 ,107.572 ,107.572 ,107.572 ,107.572 ,107.572 ,32.953 ,193.839 ,26.030 ,531.668 ,531.668 ,,172_2022-01-01 13-30-31.mp4.jpeg
95,5719,1008.161,01/01/2022,18:47:16.9,1091.392 ,222.484 ,114,222.484 ,913.999 ,9106.892 ,0.048 ,0.048 ,30.000 ,30.000 ,110.845 ,110.845 ,32.000 ,985.960 ,985.960 ,0.000 ,0.000 ,86.309 ,86.309 ,100.532 ,100.532 ,107.569 ,107.569 ,107.569 ,107.569 ,107.569 ,32.952 ,193.833 ,25.441 ,529.978 ,529.978 ,,173_2022-01-01 13-30-31.mp4.jpeg
96,5721,1008.508,01/01/2022,18:47:17.3,1091.738 ,222.045 ,113,222.045 ,913.999 ,9106.892 ,0.048 ,0.048 ,30.000 ,30.000 ,110.775 ,110.775 ,32.000 ,983.036 ,983.036 ,0.000 ,0.000 ,86.091 ,86.091 ,100.527 ,100.527 ,107.564 ,107.564 ,107.564 ,107.564 ,107.564 ,32.950 ,193.823 ,24.875 ,528.353 ,528.353 ,,174_2022-01-01 13-30-31.mp4.jpeg
97,5723,1008.861,01/01/2022,18:47:17.6,1092.092 ,221.576 ,113,221.576 ,913.999 ,9106.892 ,0.047 ,0.047 ,30.000 ,30.000 ,110.704 ,110.704 ,32.000 ,980.115 ,980.115 ,0.000 ,0.000 ,85.870 ,85.870 ,100.523 ,100.523 ,107.560 ,107.560 ,107.560 ,107.560 ,107.560 ,32.949 ,193.816 ,24.313 ,526.731 ,526.731 ,,175_2022-01-01 13-30-31.mp4.jpeg
98,5730,1010.137,01/01/2022,18:47:18.9,1093.367 ,219.717 ,112,219.717 ,913.999 ,9106.892 ,0.045 ,0.045 ,30.000 ,30.000 ,110.445 ,110.445 ,32.000 ,969.898 ,969.898 ,0.000 ,0.000 ,85.070 ,85.070 ,100.521 ,100.521 ,107.557 ,107.557 ,107.557 ,107.557 ,107.557 ,32.948 ,193.812 ,22.302 ,521.055 ,521.055 ,,155_2022-01-01 13-30-31.mp4.jpeg
99,5730,1010.137,01/01/2022,18:47:18.9,1093.367 ,219.717 ,112,219.717 ,913.999 ,9106.892 ,0.045 ,0.045 ,30.000 ,30.000 ,110.445 ,110.445 ,32.000 ,969.898 ,969.898 ,0.000 ,0.000 ,85.070 ,85.070 ,100.521 ,100.521 ,107.557 ,107.557 ,107.557 ,107.557 ,107.557 ,32.948 ,193.812 ,22.302 ,521.055 ,521.055 ,,179_2022-01-01 13-30-31.mp4.jpeg
100,5734,1010.827,01/01/2022,18:47:19.6,1094.058 ,218.597 ,112,218.597 ,913.999 ,9106.892 ,0.044 ,0.044 ,30.000 ,30.000 ,110.300 ,110.300 ,32.000 ,964.446 ,964.446 ,0.000 ,0.000 ,84.625 ,84.625 ,100.520 ,100.520 ,107.556 ,107.556 ,107.556 ,107.556 ,107.556 ,32.948 ,193.809 ,21.241 ,518.026 ,518.026 ,,181_2022-01-01 13-30-31.mp4.jpeg
101,5738,1011.555,01/01/2022,18:47:20.3,1094.785 ,217.346 ,111,217.346 ,913.999 ,9106.892 ,0.043 ,0.043 ,30.000 ,30.000 ,110.154 ,110.154 ,32.000 ,959.140 ,959.140 ,0.000 ,0.000 ,84.177 ,84.177 ,100.502 ,100.502 ,107.538 ,107.538 ,107.538 ,107.538 ,107.538 ,32.942 ,193.775 ,20.206 ,515.078 ,515.078 ,,183_2022-01-01 13-30-31.mp4.jpeg
102,5741,1012.099,01/01/2022,18:47:20.9,1095.329 ,216.363 ,111,216.363 ,913.999 ,9106.892 ,0.042 ,0.042 ,30.000 ,30.000 ,110.049 ,110.049 ,32.000 ,955.472 ,955.472 ,0.000 ,0.000 ,83.858 ,83.858 ,100.487 ,100.487 ,107.521 ,107.521 ,107.521 ,107.521 ,107.521 ,32.937 ,193.745 ,19.484 ,513.040 ,513.040 ,,185_2022-01-01 13-30-31.mp4.jpeg
103,5745,1012.818,01/01/2022,18:47:21.6,1096.049 ,215.007 ,110,215.007 ,913.999 ,9106.892 ,0.041 ,0.041 ,30.000 ,30.000 ,109.919 ,109.919 ,32.000 ,951.073 ,951.073 ,0.000 ,0.000 ,83.462 ,83.462 ,100.449 ,100.449 ,107.481 ,107.481 ,107.481 ,107.481 ,107.481 ,32.924 ,193.671 ,18.647 ,510.596 ,510.596 ,,187_2022-01-01 13-30-31.mp4.jpeg
104,5749,1013.549,01/01/2022,18:47:22.3,1096.779 ,213.584 ,109,213.584 ,913.999 ,9106.892 ,0.040 ,0.040 ,30.000 ,30.000 ,109.813 ,109.813 ,32.000 ,947.683 ,947.683 ,0.000 ,0.000 ,83.139 ,83.139 ,100.366 ,100.366 ,107.392 ,107.392 ,107.392 ,107.392 ,107.392 ,32.896 ,193.508 ,18.029 ,508.713 ,508.713 ,,189_2022-01-01 13-30-31.mp4.jpeg
105,5752,1014.097,01/01/2022,18:47:22.9,1097.328 ,212.521 ,109,212.521 ,913.999 ,9106.892 ,0.040 ,0.040 ,30.000 ,30.000 ,109.766 ,109.766 ,32.000 ,946.398 ,946.398 ,0.000 ,0.000 ,83.000 ,83.000 ,100.261 ,100.261 ,107.279 ,107.279 ,107.279 ,107.279 ,107.279 ,32.862 ,193.305 ,17.818 ,507.999 ,507.999 ,,191_2022-01-01 13-30-31.mp4.jpeg
106,5758,1015.161,01/01/2022,18:47:23.9,1098.391 ,210.513 ,108,210.513 ,913.999 ,9106.892 ,0.040 ,0.040 ,30.000 ,30.000 ,109.780 ,109.780 ,32.000 ,947.455 ,947.455 ,0.000 ,0.000 ,83.044 ,83.044 ,100.005 ,100.005 ,107.006 ,107.006 ,107.006 ,107.006 ,107.006 ,32.778 ,192.811 ,18.050 ,508.586 ,508.586 ,,194_2022-01-01 13-30-31.mp4.jpeg
107,5760,1015.526,01/01/2022,18:47:24.3,1098.756 ,209.848 ,107,209.848 ,913.999 ,9106.892 ,0.041 ,0.041 ,30.000 ,30.000 ,109.812 ,109.812 ,32.000 ,948.690 ,948.690 ,0.000 ,0.000 ,83.142 ,83.142 ,99.931 ,99.931 ,106.926 ,106.926 ,106.926 ,106.926 ,106.926 ,32.753 ,192.667 ,18.268 ,509.272 ,509.272 ,,195_2022-01-01 13-30-31.mp4.jpeg
108,5767,1016.795,01/01/2022,18:47:25.6,1100.025 ,207.679 ,106,207.679 ,913.999 ,9106.892 ,0.042 ,0.042 ,30.000 ,30.000 ,110.024 ,110.024 ,32.000 ,956.221 ,956.221 ,0.000 ,0.000 ,83.787 ,83.787 ,99.793 ,99.793 ,106.778 ,106.778 ,106.778 ,106.778 ,106.778 ,32.709 ,192.405 ,19.680 ,513.456 ,513.456 ,,199_2022-01-01 13-30-31.mp4.jpeg
109,5769,1017.168,01/01/2022,18:47:25.9,1100.398 ,207.103 ,106,207.103 ,913.999 ,9106.892 ,0.043 ,0.043 ,30.000 ,30.000 ,110.104 ,110.104 ,32.000 ,959.001 ,959.001 ,0.000 ,0.000 ,84.030 ,84.030 ,99.773 ,99.773 ,106.757 ,106.757 ,106.757 ,106.757 ,106.757 ,32.703 ,192.368 ,20.240 ,515.000 ,515.000 ,,200_2022-01-01 13-30-31.mp4.jpeg
110,5771,1017.532,01/01/2022,18:47:26.3,1100.763 ,206.578 ,106,206.578 ,913.999 ,9106.892 ,0.043 ,0.043 ,30.000 ,30.000 ,110.187 ,110.187 ,32.000 ,961.924 ,961.924 ,0.000 ,0.000 ,84.284 ,84.284 ,99.752 ,99.752 ,106.735 ,106.735 ,106.735 ,106.735 ,106.735 ,32.696 ,192.328 ,20.837 ,516.624 ,516.624 ,,201_2022-01-01 13-30-31.mp4.jpeg
111,5778,1018.786,01/01/2022,18:47:27.6,1102.016 ,205.078 ,105,205.078 ,913.999 ,9106.892 ,0.046 ,0.046 ,30.000 ,30.000 ,110.534 ,110.534 ,32.000 ,974.609 ,974.609 ,0.000 ,0.000 ,85.354 ,85.354 ,99.673 ,99.673 ,106.650 ,106.650 ,106.650 ,106.650 ,106.650 ,32.670 ,192.177 ,23.400 ,523.672 ,523.672 ,,205_2022-01-01 13-30-31.mp4.jpeg
112,5780,1019.142,01/01/2022,18:47:27.9,1102.373 ,204.742 ,104,204.742 ,913.999 ,9106.892 ,0.047 ,0.047 ,30.000 ,30.000 ,110.639 ,110.639 ,32.000 ,978.585 ,978.585 ,0.000 ,0.000 ,85.679 ,85.679 ,99.676 ,99.676 ,106.653 ,106.653 ,106.653 ,106.653 ,106.653 ,32.671 ,192.183 ,24.189 ,525.881 ,525.881 ,,206_2022-01-01 13-30-31.mp4.jpeg
